company,company_code,method,dimension,mae,rmse,hellinger,max_error,max_error_cat,naics_group,size_bucket,region,minority_share,urbanicity,signed_AIAN,signed_Asian,signed_Black,signed_Female,signed_Hispanic,signed_Male,signed_NHOPI,signed_Not Hispanic,signed_Two+,signed_White
INFRASTRUCTURE SERVICES GROUP LLC,JQ3667,M4 Occ-Weighted,race,12.83,20.476,0.4072,36.92,White,Admin/Staffing (56),1-99,South,Low (<25%),Urban,0.15,-1.56,33.58,,,,0.02,,4.73,-36.92
INFRASTRUCTURE SERVICES GROUP LLC,JQ3667,M4 Occ-Weighted,gender,44.6,44.6,0.3619,44.6,Female,Admin/Staffing (56),1-99,South,Low (<25%),Urban,,,,44.6,,-44.6,,,,
INFRASTRUCTURE SERVICES GROUP LLC,JQ3667,M4 Occ-Weighted,hispanic,6.33,6.33,0.1794,6.33,Hispanic,Admin/Staffing (56),1-99,South,Low (<25%),Urban,,,,,6.33,,,-6.33,,
INFRASTRUCTURE SERVICES GROUP LLC,JQ3667,M5 Variable-Weight,race,12.05,19.307,0.3904,34.81,White,Admin/Staffing (56),1-99,South,Low (<25%),Urban,0.18,-1.35,31.7,,,,0.03,,4.25,-34.81
INFRASTRUCTURE SERVICES GROUP LLC,JQ3667,M5 Variable-Weight,gender,44.22,44.22,0.3593,44.22,Female,Admin/Staffing (56),1-99,South,Low (<25%),Urban,,,,44.22,,-44.22,,,,
INFRASTRUCTURE SERVICES GROUP LLC,JQ3667,M5 Variable-Weight,hispanic,6.32,6.32,0.1792,6.32,Hispanic,Admin/Staffing (56),1-99,South,Low (<25%),Urban,,,,,6.32,,,-6.32,,
INFRASTRUCTURE SERVICES GROUP LLC,JQ3667,M6 IPF+Occ,race,5.65,9.161,0.2559,16.78,Black,Admin/Staffing (56),1-99,South,Low (<25%),Urban,0.0,-2.22,16.78,,,,0.0,,0.18,-14.73
INFRASTRUCTURE SERVICES GROUP LLC,JQ3667,M6 IPF+Occ,gender,46.57,46.57,0.3754,46.57,Female,Admin/Staffing (56),1-99,South,Low (<25%),Urban,,,,46.57,,-46.57,,,,
INFRASTRUCTURE SERVICES GROUP LLC,JQ3667,M6 IPF+Occ,hispanic,0.45,0.45,0.0475,0.45,Not Hispanic,Admin/Staffing (56),1-99,South,Low (<25%),Urban,,,,,0.45,,,-0.45,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M1 Baseline (60/40),race,6.99,9.249,0.2006,17.7,White,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,-2.2,-7.3,-11.47,,,,0.06,,3.2,17.7
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M1 Baseline (60/40),gender,3.82,3.82,0.0276,3.82,Female,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,3.82,,-3.82,,,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M1 Baseline (60/40),hispanic,0.46,0.46,0.0042,0.46,Hispanic,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,,0.46,,,-0.46,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M2 Three-Layer (50/30/20),race,7.11,9.059,0.2084,16.47,White,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,-2.21,-7.23,-11.89,,,,0.1,,4.75,16.47
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M2 Three-Layer (50/30/20),gender,5.14,5.14,0.037,5.14,Female,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,5.14,,-5.14,,,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M2 Three-Layer (50/30/20),hispanic,0.12,0.12,0.0011,0.12,Not Hispanic,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,,-0.12,,,0.12,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M3 IPF,race,12.41,18.628,0.3457,37.23,White,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,-3.4,-8.0,-24.89,,,,0.0,,-0.94,37.23
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M3 IPF,gender,1.04,1.04,0.0076,1.04,Female,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,-1.04,,1.04,,,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M3 IPF,hispanic,14.94,14.94,0.1868,14.94,Hispanic,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,,-14.94,,,14.94,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M4 Occ-Weighted,race,7.07,9.26,0.2077,17.55,White,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,-2.23,-7.45,-11.53,,,,0.04,,3.61,17.55
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M4 Occ-Weighted,gender,2.09,2.09,0.0151,2.09,Female,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,2.09,,-2.09,,,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M4 Occ-Weighted,hispanic,2.15,2.15,0.0194,2.15,Hispanic,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,,2.15,,,-2.15,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M5 Variable-Weight,race,6.99,9.249,0.2006,17.7,White,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,-2.2,-7.3,-11.47,,,,0.06,,3.2,17.7
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M5 Variable-Weight,gender,3.82,3.82,0.0276,3.82,Female,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,3.82,,-3.82,,,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M5 Variable-Weight,hispanic,0.46,0.46,0.0042,0.46,Hispanic,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,,0.46,,,-0.46,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M6 IPF+Occ,race,12.41,18.628,0.3457,37.23,White,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,-3.4,-8.0,-24.89,,,,0.0,,-0.94,37.23
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M6 IPF+Occ,gender,1.04,1.04,0.0076,1.04,Female,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,-1.04,,1.04,,,,
DIVERSIFIED SERVICE CONTRACTING  IN,DP8366,M6 IPF+Occ,hispanic,14.94,14.94,0.1868,14.94,Hispanic,Admin/Staffing (56),100-999,South,Medium (25-50%),Suburban,,,,,-14.94,,,14.94,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M1 Baseline (60/40),race,10.22,14.626,0.2402,29.95,Black,Admin/Staffing (56),10000+,West,High (>50%),Urban,0.04,4.63,-29.95,,,,-0.7,,9.33,16.66
ALLIED UNIVERSAL SECURITY SERVICES,604954,M1 Baseline (60/40),gender,1.22,1.22,0.0091,1.22,Female,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,1.22,,-1.22,,,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M1 Baseline (60/40),hispanic,20.52,20.52,0.1659,20.52,Not Hispanic,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,,20.52,,,-20.52,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M2 Three-Layer (50/30/20),race,11.37,16.014,0.277,33.39,Black,Admin/Staffing (56),10000+,West,High (>50%),Urban,-0.03,6.86,-33.39,,,,-0.68,,12.0,15.24
ALLIED UNIVERSAL SECURITY SERVICES,604954,M2 Three-Layer (50/30/20),gender,3.97,3.97,0.0294,3.97,Female,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,3.97,,-3.97,,,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M2 Three-Layer (50/30/20),hispanic,19.84,19.84,0.1609,19.84,Not Hispanic,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,,19.84,,,-19.84,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M3 IPF,race,18.13,29.415,0.4482,54.4,White,Admin/Staffing (56),10000+,West,High (>50%),Urban,-0.84,-2.92,-47.06,,,,-0.86,,-2.73,54.4
ALLIED UNIVERSAL SECURITY SERVICES,604954,M3 IPF,gender,9.42,9.42,0.0742,9.42,Male,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,-9.42,,9.42,,,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M3 IPF,hispanic,9.43,9.43,0.0817,9.43,Not Hispanic,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,,9.43,,,-9.43,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M4 Occ-Weighted,race,9.28,13.265,0.2247,27.1,Black,Admin/Staffing (56),10000+,West,High (>50%),Urban,-0.01,3.02,-27.1,,,,-0.74,,11.16,13.68
ALLIED UNIVERSAL SECURITY SERVICES,604954,M4 Occ-Weighted,gender,1.16,1.155,0.0087,1.16,Female,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,-1.16,,1.15,,,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M4 Occ-Weighted,hispanic,20.45,20.45,0.1654,20.45,Not Hispanic,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,,20.45,,,-20.45,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M5 Variable-Weight,race,10.22,14.626,0.2402,29.95,Black,Admin/Staffing (56),10000+,West,High (>50%),Urban,0.04,4.63,-29.95,,,,-0.7,,9.33,16.66
ALLIED UNIVERSAL SECURITY SERVICES,604954,M5 Variable-Weight,gender,1.22,1.22,0.0091,1.22,Female,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,1.22,,-1.22,,,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M5 Variable-Weight,hispanic,20.52,20.52,0.1659,20.52,Not Hispanic,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,,20.52,,,-20.52,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M6 IPF+Occ,race,18.13,29.415,0.4482,54.4,White,Admin/Staffing (56),10000+,West,High (>50%),Urban,-0.84,-2.92,-47.06,,,,-0.86,,-2.73,54.4
ALLIED UNIVERSAL SECURITY SERVICES,604954,M6 IPF+Occ,gender,9.42,9.42,0.0742,9.42,Male,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,-9.42,,9.42,,,,
ALLIED UNIVERSAL SECURITY SERVICES,604954,M6 IPF+Occ,hispanic,9.43,9.43,0.0817,9.43,Not Hispanic,Admin/Staffing (56),10000+,West,High (>50%),Urban,,,,,9.43,,,-9.43,,
CLEVELAND-CLIFFS INC.,22578,M1 Baseline (60/40),race,0.53,0.669,0.0339,1.22,White,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,-0.32,0.52,0.89,,,,-0.04,,0.17,-1.22
CLEVELAND-CLIFFS INC.,22578,M1 Baseline (60/40),gender,17.83,17.83,0.1634,17.83,Female,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,17.83,,-17.83,,,,
CLEVELAND-CLIFFS INC.,22578,M1 Baseline (60/40),hispanic,3.97,3.97,0.0849,3.97,Hispanic,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,,3.97,,,-3.97,,
CLEVELAND-CLIFFS INC.,22578,M2 Three-Layer (50/30/20),race,2.34,3.402,0.0852,6.68,White,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,-0.3,0.81,4.66,,,,-0.04,,1.54,-6.68
CLEVELAND-CLIFFS INC.,22578,M2 Three-Layer (50/30/20),gender,21.77,21.77,0.1935,21.77,Female,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,21.77,,-21.77,,,,
CLEVELAND-CLIFFS INC.,22578,M2 Three-Layer (50/30/20),hispanic,4.25,4.25,0.0893,4.25,Hispanic,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,,4.25,,,-4.25,,
CLEVELAND-CLIFFS INC.,22578,M3 IPF,race,3.02,4.763,0.1956,9.07,White,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,-0.41,-0.84,-7.26,,,,-0.06,,-0.51,9.07
CLEVELAND-CLIFFS INC.,22578,M3 IPF,gender,2.93,2.93,0.032,2.93,Female,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,2.93,,-2.93,,,,
CLEVELAND-CLIFFS INC.,22578,M3 IPF,hispanic,0.89,0.89,0.0389,0.89,Not Hispanic,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,,-0.89,,,0.89,,
CLEVELAND-CLIFFS INC.,22578,M4 Occ-Weighted,race,0.48,0.694,0.0329,1.27,White,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,-0.34,0.18,-1.06,,,,-0.05,,0.0,1.27
CLEVELAND-CLIFFS INC.,22578,M4 Occ-Weighted,gender,13.88,13.88,0.1318,13.88,Female,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,13.88,,-13.88,,,,
CLEVELAND-CLIFFS INC.,22578,M4 Occ-Weighted,hispanic,4.01,4.01,0.0855,4.01,Hispanic,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,,4.01,,,-4.01,,
CLEVELAND-CLIFFS INC.,22578,M5 Variable-Weight,race,0.53,0.669,0.0339,1.22,White,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,-0.32,0.52,0.89,,,,-0.04,,0.17,-1.22
CLEVELAND-CLIFFS INC.,22578,M5 Variable-Weight,gender,17.83,17.83,0.1634,17.83,Female,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,17.83,,-17.83,,,,
CLEVELAND-CLIFFS INC.,22578,M5 Variable-Weight,hispanic,3.97,3.97,0.0849,3.97,Hispanic,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,,3.97,,,-3.97,,
CLEVELAND-CLIFFS INC.,22578,M6 IPF+Occ,race,3.02,4.763,0.1956,9.07,White,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,-0.41,-0.84,-7.26,,,,-0.06,,-0.51,9.07
CLEVELAND-CLIFFS INC.,22578,M6 IPF+Occ,gender,2.93,2.93,0.032,2.93,Female,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,2.93,,-2.93,,,,
CLEVELAND-CLIFFS INC.,22578,M6 IPF+Occ,hispanic,0.89,0.89,0.0389,0.89,Not Hispanic,"Agriculture/Mining (11,21)",1k-9999,Midwest,Low (<25%),Urban,,,,,-0.89,,,0.89,,
ENERGY FUELS RESOURCES USA INC,DP4172,M1 Baseline (60/40),race,8.89,13.477,0.3379,26.69,AIAN,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,-26.69,2.14,1.4,,,,0.06,,4.31,18.77
ENERGY FUELS RESOURCES USA INC,DP4172,M1 Baseline (60/40),gender,13.83,13.83,0.1132,13.83,Female,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,13.83,,-13.83,,,,
ENERGY FUELS RESOURCES USA INC,DP4172,M1 Baseline (60/40),hispanic,7.75,7.75,0.0871,7.75,Not Hispanic,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,,7.75,,,-7.75,,
ENERGY FUELS RESOURCES USA INC,DP4172,M2 Three-Layer (50/30/20),race,8.95,13.37,0.3463,26.86,AIAN,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,-26.86,2.22,1.28,,,,0.06,,5.59,17.7
ENERGY FUELS RESOURCES USA INC,DP4172,M2 Three-Layer (50/30/20),gender,16.75,16.75,0.1349,16.75,Male,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,16.75,,-16.75,,,,
ENERGY FUELS RESOURCES USA INC,DP4172,M2 Three-Layer (50/30/20),hispanic,7.77,7.77,0.0873,7.77,Hispanic,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,,7.77,,,-7.77,,
ENERGY FUELS RESOURCES USA INC,DP4172,M3 IPF,race,9.72,16.553,0.383,29.11,White,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,-28.21,0.04,0.0,,,,0.0,,-0.95,29.11
ENERGY FUELS RESOURCES USA INC,DP4172,M3 IPF,gender,2.05,2.05,0.0183,2.05,Female,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,2.05,,-2.05,,,,
ENERGY FUELS RESOURCES USA INC,DP4172,M3 IPF,hispanic,4.29,4.29,0.068,4.29,Not Hispanic,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,,-4.29,,,4.29,,
ENERGY FUELS RESOURCES USA INC,DP4172,M4 Occ-Weighted,race,8.87,13.493,0.3333,26.62,AIAN,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,-26.62,1.82,1.05,,,,0.04,,4.82,18.87
ENERGY FUELS RESOURCES USA INC,DP4172,M4 Occ-Weighted,gender,11.09,11.09,0.0923,11.09,Female,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,11.09,,-11.09,,,,
ENERGY FUELS RESOURCES USA INC,DP4172,M4 Occ-Weighted,hispanic,7.41,7.41,0.0837,7.41,Hispanic,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,,7.41,,,-7.41,,
ENERGY FUELS RESOURCES USA INC,DP4172,M5 Variable-Weight,race,8.89,13.477,0.3379,26.69,AIAN,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,-26.69,2.14,1.4,,,,0.06,,4.31,18.77
ENERGY FUELS RESOURCES USA INC,DP4172,M5 Variable-Weight,gender,13.83,13.83,0.1132,13.83,Female,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,13.83,,-13.83,,,,
ENERGY FUELS RESOURCES USA INC,DP4172,M5 Variable-Weight,hispanic,7.75,7.75,0.0871,7.75,Not Hispanic,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,,7.75,,,-7.75,,
ENERGY FUELS RESOURCES USA INC,DP4172,M6 IPF+Occ,race,9.72,16.553,0.383,29.11,White,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,-28.21,0.04,0.0,,,,0.0,,-0.95,29.11
ENERGY FUELS RESOURCES USA INC,DP4172,M6 IPF+Occ,gender,2.05,2.05,0.0183,2.05,Female,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,2.05,,-2.05,,,,
ENERGY FUELS RESOURCES USA INC,DP4172,M6 IPF+Occ,hispanic,4.29,4.29,0.068,4.29,Not Hispanic,"Agriculture/Mining (11,21)",1-99,West,Medium (25-50%),Urban,,,,,-4.29,,,4.29,,
MP MATERIALS,HM2581,M1 Baseline (60/40),race,3.46,4.466,0.1547,7.91,White,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,0.58,1.19,-5.85,,,,-4.54,,0.71,7.91
MP MATERIALS,HM2581,M1 Baseline (60/40),gender,14.25,14.25,0.1336,14.25,Male,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,14.25,,-14.25,,,,
MP MATERIALS,HM2581,M1 Baseline (60/40),hispanic,20.04,20.04,0.1514,20.04,Hispanic,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,,20.04,,,-20.04,,
MP MATERIALS,HM2581,M2 Three-Layer (50/30/20),race,3.23,4.234,0.1803,7.65,Two+,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,0.42,1.26,-5.17,,,,-4.52,,7.65,0.35
MP MATERIALS,HM2581,M2 Three-Layer (50/30/20),gender,18.41,18.41,0.1665,18.41,Female,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,18.41,,-18.41,,,,
MP MATERIALS,HM2581,M2 Three-Layer (50/30/20),hispanic,22.14,22.14,0.1663,22.14,Hispanic,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,,22.14,,,-22.14,,
MP MATERIALS,HM2581,M3 IPF,race,7.71,10.648,0.3209,23.14,White,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,-1.36,-4.97,-9.43,,,,-4.72,,-2.66,23.14
MP MATERIALS,HM2581,M3 IPF,gender,1.91,1.91,0.0227,1.91,Female,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,-1.91,,1.91,,,,
MP MATERIALS,HM2581,M3 IPF,hispanic,15.57,15.57,0.1195,15.57,Hispanic,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,,15.57,,,-15.57,,
MP MATERIALS,HM2581,M4 Occ-Weighted,race,3.78,5.057,0.1685,9.24,White,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,0.62,0.65,-6.75,,,,-4.58,,0.83,9.24
MP MATERIALS,HM2581,M4 Occ-Weighted,gender,10.32,10.32,0.1007,10.32,Male,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,10.32,,-10.32,,,,
MP MATERIALS,HM2581,M4 Occ-Weighted,hispanic,19.03,19.03,0.1443,19.03,Hispanic,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,,19.03,,,-19.03,,
MP MATERIALS,HM2581,M5 Variable-Weight,race,3.46,4.466,0.1547,7.91,White,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,0.58,1.19,-5.85,,,,-4.54,,0.71,7.91
MP MATERIALS,HM2581,M5 Variable-Weight,gender,14.25,14.25,0.1336,14.25,Male,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,14.25,,-14.25,,,,
MP MATERIALS,HM2581,M5 Variable-Weight,hispanic,20.04,20.04,0.1514,20.04,Hispanic,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,,20.04,,,-20.04,,
MP MATERIALS,HM2581,M6 IPF+Occ,race,7.71,10.648,0.3209,23.14,White,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,-1.36,-4.97,-9.43,,,,-4.72,,-2.66,23.14
MP MATERIALS,HM2581,M6 IPF+Occ,gender,1.91,1.91,0.0227,1.91,Female,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,-1.91,,1.91,,,,
MP MATERIALS,HM2581,M6 IPF+Occ,hispanic,15.57,15.57,0.1195,15.57,Hispanic,"Agriculture/Mining (11,21)",100-999,West,Low (<25%),Urban,,,,,15.57,,,-15.57,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M1 Baseline (60/40),race,4.84,7.229,0.2659,14.51,White,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,0.21,1.12,9.34,,,,0.04,,3.8,-14.51
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M1 Baseline (60/40),gender,12.56,12.56,0.0904,12.56,Female,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,-12.56,,12.56,,,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M1 Baseline (60/40),hispanic,2.02,2.02,0.0437,2.02,Hispanic,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,,2.02,,,-2.02,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M2 Three-Layer (50/30/20),race,4.55,6.739,0.257,13.66,White,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,0.18,1.13,8.25,,,,0.03,,4.06,-13.66
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M2 Three-Layer (50/30/20),gender,9.9,9.9,0.0709,9.9,Female,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,-9.9,,9.9,,,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M2 Three-Layer (50/30/20),hispanic,1.71,1.71,0.0379,1.71,Not Hispanic,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,,1.71,,,-1.71,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M3 IPF,race,0.47,0.711,0.103,1.26,Black,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,0.0,-1.17,1.26,,,,0.0,,0.14,-0.23
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M3 IPF,gender,22.77,22.77,0.1692,22.77,Female,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,-22.77,,22.77,,,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M3 IPF,hispanic,1.68,1.68,0.0685,1.68,Hispanic,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,,-1.68,,,1.68,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M4 Occ-Weighted,race,4.76,7.119,0.2656,14.26,White,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,0.2,0.82,9.12,,,,0.03,,4.1,-14.26
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M4 Occ-Weighted,gender,14.69,14.69,0.1063,14.69,Female,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,-14.69,,14.69,,,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M4 Occ-Weighted,hispanic,2.07,2.07,0.0446,2.07,Not Hispanic,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,,2.07,,,-2.07,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M5 Variable-Weight,race,4.88,7.29,0.2663,14.64,White,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,0.22,1.28,9.46,,,,0.04,,3.65,-14.64
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M5 Variable-Weight,gender,11.49,11.49,0.0825,11.49,Female,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,-11.49,,11.49,,,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M5 Variable-Weight,hispanic,1.99,1.99,0.0431,1.99,Hispanic,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,,1.99,,,-1.99,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M6 IPF+Occ,race,0.47,0.711,0.103,1.26,Black,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,0.0,-1.17,1.26,,,,0.0,,0.14,-0.23
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M6 IPF+Occ,gender,22.77,22.77,0.1692,22.77,Female,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,-22.77,,22.77,,,,
TECH INTERNATIONAL (JOHNSTOWN) LLC,A56232,M6 IPF+Occ,hispanic,1.68,1.68,0.0685,1.68,Hispanic,Chemical/Material Mfg (325-327),100-999,Midwest,Low (<25%),Suburban,,,,,-1.68,,,1.68,,
CORNING INCORPORATED,57122,M1 Baseline (60/40),race,4.14,5.024,0.1691,6.96,White,Chemical/Material Mfg (325-327),10000+,Northeast,Low (<25%),Suburban,0.17,-6.41,-5.82,,,,-0.2,,5.29,6.96
CORNING INCORPORATED,57122,M1 Baseline (60/40),gender,4.54,4.54,0.0338,4.54,Male,Chemical/Material Mfg (325-327),10000+,Northeast,Low (<25%),Suburban,,,,4.54,,-4.54,,,,
CORNING INCORPORATED,57122,M1 Baseline (60/40),hispanic,1.38,1.38,0.0229,1.38,Hispanic,Chemical/Material Mfg (325-327),10000+,Northeast,Low (<25%),Suburban,,,,,1.38,,,-1.38,,
